proteinIDA,proteinIDB,interfaceA,interfaceB,clusterIDA,clusterIDB,entryID
6IAN-1-A-1-2552,6IAN-1-C-2-12473,/data4/hfxie/Dataset/Interfaces/6IAN/1/A-C-A,/data4/hfxie/Dataset/Interfaces/6IAN/1/A-C-C,2552,12473,6IAN
6IAN-2-B-1-2552,6IAN-2-E-3-4586,/data4/hfxie/Dataset/Interfaces/6IAN/2/B-E-B,/data4/hfxie/Dataset/Interfaces/6IAN/2/B-E-E,2552,4586,6IAN
6NAK-1-C-1-9681,6NAK-1-E-3-8933,/data4/hfxie/Dataset/Interfaces/6NAK/1/C-E-C,/data4/hfxie/Dataset/Interfaces/6NAK/1/C-E-E,9681,8933,6NAK
6N9A-1-D-2-12487,6N9A-1-E-3-8933,/data4/hfxie/Dataset/Interfaces/6N9A/1/D-E-D,/data4/hfxie/Dataset/Interfaces/6N9A/1/D-E-E,12487,8933,6N9A
6N9A-1-B-1-9681,6N9A-1-D-2-12487,/data4/hfxie/Dataset/Interfaces/6N9A/1/B-D-B,/data4/hfxie/Dataset/Interfaces/6N9A/1/B-D-D,9681,12487,6N9A
4XHU-2-A-1-8556,4XHU-2-B-2-6618,/data4/hfxie/Dataset/Interfaces/4XHU/2/A-B-A,/data4/hfxie/Dataset/Interfaces/4XHU/2/A-B-B,8556,6618,4XHU
9IVJ-1-C-3-5890,9IVJ-1-H-4-5196,/data4/hfxie/Dataset/Interfaces/9IVJ/1/C-H-C,/data4/hfxie/Dataset/Interfaces/9IVJ/1/C-H-H,5890,5196,9IVJ
7DEG-1-A-1-10560,7DEG-1-B-3-5857,/data4/hfxie/Dataset/Interfaces/7DEG/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7DEG/1/A-B-B,10560,5857,7DEG
4J7B-2-E-2-9149,4J7B-2-F-3-12152,/data4/hfxie/Dataset/Interfaces/4J7B/2/E-F-E,/data4/hfxie/Dataset/Interfaces/4J7B/2/E-F-F,9149,12152,4J7B
4J7B-1-A-1-4424,4J7B-1-B-2-9149,/data4/hfxie/Dataset/Interfaces/4J7B/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4J7B/1/A-B-B,4424,9149,4J7B
3FMO-1-A-1-2301,3FMO-1-B-2-259,/data4/hfxie/Dataset/Interfaces/3FMO/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3FMO/1/A-B-B,2301,259,3FMO
3FHC-1-A-1-2301,3FHC-1-B-2-1207,/data4/hfxie/Dataset/Interfaces/3FHC/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3FHC/1/A-B-B,2301,1207,3FHC
2GA9-1-A-1-3439,2GA9-1-D-2-8340,/data4/hfxie/Dataset/Interfaces/2GA9/1/A-D-A,/data4/hfxie/Dataset/Interfaces/2GA9/1/A-D-D,3439,8340,2GA9
4UEL-1-A-1-12732,4UEL-1-C-3-301,/data4/hfxie/Dataset/Interfaces/4UEL/1/A-C-A,/data4/hfxie/Dataset/Interfaces/4UEL/1/A-C-C,12732,301,4UEL
4UF6-1-A-1-12732,4UF6-1-B-2-7720,/data4/hfxie/Dataset/Interfaces/4UF6/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4UF6/1/A-B-B,12732,7720,4UF6
9E7K-1-A-1-12732,9E7K-1-C-2-11623,/data4/hfxie/Dataset/Interfaces/9E7K/1/A-C-A,/data4/hfxie/Dataset/Interfaces/9E7K/1/A-C-C,12732,11623,9E7K
4UF6-2-D-1-12732,4UF6-2-F-3-11472,/data4/hfxie/Dataset/Interfaces/4UF6/2/D-F-D,/data4/hfxie/Dataset/Interfaces/4UF6/2/D-F-F,12732,11472,4UF6
4WLP-2-A-1-12732,4WLP-2-B-2-2012,/data4/hfxie/Dataset/Interfaces/4WLP/2/A-B-A,/data4/hfxie/Dataset/Interfaces/4WLP/2/A-B-B,12732,2012,4WLP
3ONA-1-A-1-13216,3ONA-1-B-2-1399,/data4/hfxie/Dataset/Interfaces/3ONA/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3ONA/1/A-B-B,13216,1399,3ONA
1BUV-1-M-1-8453,1BUV-1-T-2-3486,/data4/hfxie/Dataset/Interfaces/1BUV/1/M-T-M,/data4/hfxie/Dataset/Interfaces/1BUV/1/M-T-T,8453,3486,1BUV
9UU3-1-C-2-5476,9UU3-1-D-1-6461,/data4/hfxie/Dataset/Interfaces/9UU3/1/C-D-C,/data4/hfxie/Dataset/Interfaces/9UU3/1/C-D-D,5476,6461,9UU3
9LPG-1-A-1-553,9LPG-1-E-2-6461,/data4/hfxie/Dataset/Interfaces/9LPG/1/A-E-A,/data4/hfxie/Dataset/Interfaces/9LPG/1/A-E-E,553,6461,9LPG
7SP4-1-A-2-12842,7SP4-1-u-1-10286,/data4/hfxie/Dataset/Interfaces/7SP4/1/A-u-A,/data4/hfxie/Dataset/Interfaces/7SP4/1/A-u-u,12842,10286,7SP4
7SPU-1-H-2-12842,7SPU-1-g-3-7752,/data4/hfxie/Dataset/Interfaces/7SPU/1/H-g-H,/data4/hfxie/Dataset/Interfaces/7SPU/1/H-g-g,12842,7752,7SPU
2F6M-1-A-1-1093,2F6M-1-B-2-4578,/data4/hfxie/Dataset/Interfaces/2F6M/1/A-B-A,/data4/hfxie/Dataset/Interfaces/2F6M/1/A-B-B,1093,4578,2F6M
4ARZ-1-A-1-498,4ARZ-1-B-2-10933,/data4/hfxie/Dataset/Interfaces/4ARZ/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4ARZ/1/A-B-B,498,10933,4ARZ
9H5K-1-c-7-10933,9H5K-1-Y-13-230,/data4/hfxie/Dataset/Interfaces/9H5K/1/c-Y-c,/data4/hfxie/Dataset/Interfaces/9H5K/1/c-Y-Y,10933,230,9H5K
9H5K-1-b-6-498,9H5K-1-Z-13-230,/data4/hfxie/Dataset/Interfaces/9H5K/1/b-Z-b,/data4/hfxie/Dataset/Interfaces/9H5K/1/b-Z-Z,498,230,9H5K
7TQU-1-L-2-510,7TQU-1-g-5-126,/data4/hfxie/Dataset/Interfaces/7TQU/1/L-g-L,/data4/hfxie/Dataset/Interfaces/7TQU/1/L-g-g,510,126,7TQU
7TQU-1-H-1-13217,7TQU-1-j-4-2920,/data4/hfxie/Dataset/Interfaces/7TQU/1/H-j-H,/data4/hfxie/Dataset/Interfaces/7TQU/1/H-j-j,13217,2920,7TQU
7TQU-1-H-1-13217,7TQU-1-L-2-510,/data4/hfxie/Dataset/Interfaces/7TQU/1/H-L-H,/data4/hfxie/Dataset/Interfaces/7TQU/1/H-L-L,13217,510,7TQU
6BQN-1-F-6-10769,6BQN-1-G-7-13217,/data4/hfxie/Dataset/Interfaces/6BQN/1/F-G-F,/data4/hfxie/Dataset/Interfaces/6BQN/1/F-G-G,10769,13217,6BQN
6BQN-1-B-2-9542,6BQN-1-G-7-13217,/data4/hfxie/Dataset/Interfaces/6BQN/1/B-G-B,/data4/hfxie/Dataset/Interfaces/6BQN/1/B-G-G,9542,13217,6BQN
4BIK-2-C-1-7081,4BIK-2-D-2-2318,/data4/hfxie/Dataset/Interfaces/4BIK/2/C-D-C,/data4/hfxie/Dataset/Interfaces/4BIK/2/C-D-D,7081,2318,4BIK
5OKZ-4-X-5-2613,5OKZ-4-a-8-12516,/data4/hfxie/Dataset/Interfaces/5OKZ/4/X-a-X,/data4/hfxie/Dataset/Interfaces/5OKZ/4/X-a-a,2613,12516,5OKZ
5OKZ-3-Q-8-12516,5OKZ-3-S-1-260,/data4/hfxie/Dataset/Interfaces/5OKZ/3/Q-S-Q,/data4/hfxie/Dataset/Interfaces/5OKZ/3/Q-S-S,12516,260,5OKZ
5OKZ-4-V-3-2840,5OKZ-4-b-9-12153,/data4/hfxie/Dataset/Interfaces/5OKZ/4/V-b-V,/data4/hfxie/Dataset/Interfaces/5OKZ/4/V-b-b,2840,12153,5OKZ
5OKZ-1-i-6-2387,5OKZ-1-l-9-12153,/data4/hfxie/Dataset/Interfaces/5OKZ/1/i-l-i,/data4/hfxie/Dataset/Interfaces/5OKZ/1/i-l-l,2387,12153,5OKZ
5OKZ-3-R-9-12153,5OKZ-3-S-1-260,/data4/hfxie/Dataset/Interfaces/5OKZ/3/R-S-R,/data4/hfxie/Dataset/Interfaces/5OKZ/3/R-S-S,12153,260,5OKZ
5OKZ-2-E-6-2387,5OKZ-2-F-7-4716,/data4/hfxie/Dataset/Interfaces/5OKZ/2/E-F-E,/data4/hfxie/Dataset/Interfaces/5OKZ/2/E-F-F,2387,4716,5OKZ
5OKZ-3-N-5-2613,5OKZ-3-P-7-4716,/data4/hfxie/Dataset/Interfaces/5OKZ/3/N-P-N,/data4/hfxie/Dataset/Interfaces/5OKZ/3/N-P-P,2613,4716,5OKZ
5OKZ-3-P-7-4716,5OKZ-3-S-1-260,/data4/hfxie/Dataset/Interfaces/5OKZ/3/P-S-P,/data4/hfxie/Dataset/Interfaces/5OKZ/3/P-S-S,4716,260,5OKZ
5OKZ-3-M-4-8345,5OKZ-3-N-5-2613,/data4/hfxie/Dataset/Interfaces/5OKZ/3/M-N-M,/data4/hfxie/Dataset/Interfaces/5OKZ/3/M-N-N,8345,2613,5OKZ
5OKZ-4-W-4-8345,5OKZ-4-Z-7-4716,/data4/hfxie/Dataset/Interfaces/5OKZ/4/W-Z-W,/data4/hfxie/Dataset/Interfaces/5OKZ/4/W-Z-Z,8345,4716,5OKZ
5OKZ-3-M-4-8345,5OKZ-3-S-1-260,/data4/hfxie/Dataset/Interfaces/5OKZ/3/M-S-M,/data4/hfxie/Dataset/Interfaces/5OKZ/3/M-S-S,8345,260,5OKZ
5OKZ-4-V-3-2840,5OKZ-4-Y-6-2387,/data4/hfxie/Dataset/Interfaces/5OKZ/4/V-Y-V,/data4/hfxie/Dataset/Interfaces/5OKZ/4/V-Y-Y,2840,2387,5OKZ
5OKZ-3-N-5-2613,5OKZ-3-S-1-260,/data4/hfxie/Dataset/Interfaces/5OKZ/3/N-S-N,/data4/hfxie/Dataset/Interfaces/5OKZ/3/N-S-S,2613,260,5OKZ
9NXF-1-B-2-7997,9NXF-1-C-3-10561,/data4/hfxie/Dataset/Interfaces/9NXF/1/B-C-B,/data4/hfxie/Dataset/Interfaces/9NXF/1/B-C-C,7997,10561,9NXF
9NXF-1-A-1-2660,9NXF-1-C-3-10561,/data4/hfxie/Dataset/Interfaces/9NXF/1/A-C-A,/data4/hfxie/Dataset/Interfaces/9NXF/1/A-C-C,2660,10561,9NXF
1MEC-1-2-2-9150,1MEC-1-4-4-12154,/data4/hfxie/Dataset/Interfaces/1MEC/1/2-4-2,/data4/hfxie/Dataset/Interfaces/1MEC/1/2-4-4,9150,12154,1MEC
1MEC-1-1-1-2388,1MEC-1-4-4-12154,/data4/hfxie/Dataset/Interfaces/1MEC/1/1-4-1,/data4/hfxie/Dataset/Interfaces/1MEC/1/1-4-4,2388,12154,1MEC
1MEC-1-3-3-4717,1MEC-1-4-4-12154,/data4/hfxie/Dataset/Interfaces/1MEC/1/3-4-3,/data4/hfxie/Dataset/Interfaces/1MEC/1/3-4-4,4717,12154,1MEC
3OC3-1-A-1-5694,3OC3-1-C-2-12740,/data4/hfxie/Dataset/Interfaces/3OC3/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3OC3/1/A-C-C,5694,12740,3OC3
8JR0-1-A-1-3286,8JR0-1-d-8-4274,/data4/hfxie/Dataset/Interfaces/8JR0/1/A-d-A,/data4/hfxie/Dataset/Interfaces/8JR0/1/A-d-d,3286,4274,8JR0
8J0S-1-a-1-6463,8J0S-1-d-8-4274,/data4/hfxie/Dataset/Interfaces/8J0S/1/a-d-a,/data4/hfxie/Dataset/Interfaces/8J0S/1/a-d-d,6463,4274,8J0S
3OJM-1-A-1-10562,3OJM-1-B-2-7631,/data4/hfxie/Dataset/Interfaces/3OJM/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3OJM/1/A-B-B,10562,7631,3OJM
9LWA-1-A-1-4252,9LWA-1-B-2-10288,/data4/hfxie/Dataset/Interfaces/9LWA/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9LWA/1/A-B-B,4252,10288,9LWA
9LWA-1-B-2-10288,9LWA-1-C-3-3013,/data4/hfxie/Dataset/Interfaces/9LWA/1/B-C-B,/data4/hfxie/Dataset/Interfaces/9LWA/1/B-C-C,10288,3013,9LWA
9BIY-1-A-1-10563,9BIY-1-B-2-5859,/data4/hfxie/Dataset/Interfaces/9BIY/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9BIY/1/A-B-B,10563,5859,9BIY
6PCU-2-D-1-8785,6PCU-2-E-2-5360,/data4/hfxie/Dataset/Interfaces/6PCU/2/D-E-D,/data4/hfxie/Dataset/Interfaces/6PCU/2/D-E-E,8785,5360,6PCU
3LH2-1-V-1-8557,3LH2-1-K-2-5196,/data4/hfxie/Dataset/Interfaces/3LH2/1/V-K-V,/data4/hfxie/Dataset/Interfaces/3LH2/1/V-K-K,8557,5196,3LH2
9CCV-1-A-1-4253,9CCV-1-B-2-10291,/data4/hfxie/Dataset/Interfaces/9CCV/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9CCV/1/A-B-B,4253,10291,9CCV
6OD1-1-A-1-4557,6OD1-1-B-2-8346,/data4/hfxie/Dataset/Interfaces/6OD1/1/A-B-A,/data4/hfxie/Dataset/Interfaces/6OD1/1/A-B-B,4557,8346,6OD1
9FDY-1-B-1-2224,9FDY-1-C-2-10292,/data4/hfxie/Dataset/Interfaces/9FDY/1/B-C-B,/data4/hfxie/Dataset/Interfaces/9FDY/1/B-C-C,2224,10292,9FDY
8ZUI-1-H-1-256,8ZUI-1-K-2-12518,/data4/hfxie/Dataset/Interfaces/8ZUI/1/H-K-H,/data4/hfxie/Dataset/Interfaces/8ZUI/1/H-K-K,256,12518,8ZUI
1XTG-1-A-1-303,1XTG-1-B-2-4855,/data4/hfxie/Dataset/Interfaces/1XTG/1/A-B-A,/data4/hfxie/Dataset/Interfaces/1XTG/1/A-B-B,303,4855,1XTG
1URQ-1-A-1-3964,1URQ-1-D-4-4855,/data4/hfxie/Dataset/Interfaces/1URQ/1/A-D-A,/data4/hfxie/Dataset/Interfaces/1URQ/1/A-D-D,3964,4855,1URQ
7F61-1-A-1-3930,7F61-1-B-2-2391,/data4/hfxie/Dataset/Interfaces/7F61/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7F61/1/A-B-B,3930,2391,7F61
8GYM-1-2E-2-262,8GYM-1-2K-8-35,/data4/hfxie/Dataset/Interfaces/8GYM/1/2E-2K-2E,/data4/hfxie/Dataset/Interfaces/8GYM/1/2E-2K-2K,262,35,8GYM
8GYM-1-b-27-2393,8GYM-1-u1-150-4719,/data4/hfxie/Dataset/Interfaces/8GYM/1/b-u1-b,/data4/hfxie/Dataset/Interfaces/8GYM/1/b-u1-u1,2393,4719,8GYM
8GYM-1-C-149-2758,8GYM-1-U1-150-4719,/data4/hfxie/Dataset/Interfaces/8GYM/1/C-U1-C,/data4/hfxie/Dataset/Interfaces/8GYM/1/C-U1-U1,2758,4719,8GYM
8GYM-1-z1-67-1158,8GYM-1-u1-150-4719,/data4/hfxie/Dataset/Interfaces/8GYM/1/z1-u1-z1,/data4/hfxie/Dataset/Interfaces/8GYM/1/z1-u1-u1,1158,4719,8GYM
6F8D-2-B-1-9028,6F8D-2-D-2-10167,/data4/hfxie/Dataset/Interfaces/6F8D/2/B-D-B,/data4/hfxie/Dataset/Interfaces/6F8D/2/B-D-D,9028,10167,6F8D
1LDK-2-A-1-4254,1LDK-2-E-5-3018,/data4/hfxie/Dataset/Interfaces/1LDK/2/A-E-A,/data4/hfxie/Dataset/Interfaces/1LDK/2/A-E-E,4254,3018,1LDK
5LON-1-A-1-12299,5LON-1-B-2-10968,/data4/hfxie/Dataset/Interfaces/5LON/1/A-B-A,/data4/hfxie/Dataset/Interfaces/5LON/1/A-B-B,12299,10968,5LON
6AM0-1-A-1-12299,6AM0-1-D-4-6312,/data4/hfxie/Dataset/Interfaces/6AM0/1/A-D-A,/data4/hfxie/Dataset/Interfaces/6AM0/1/A-D-D,12299,6312,6AM0
6Y3Z-1-A-1-12299,6Y3Z-1-P-4-3337,/data4/hfxie/Dataset/Interfaces/6Y3Z/1/A-P-A,/data4/hfxie/Dataset/Interfaces/6Y3Z/1/A-P-P,12299,3337,6Y3Z
6Y3Z-1-A-1-12299,6Y3Z-1-C-3-6187,/data4/hfxie/Dataset/Interfaces/6Y3Z/1/A-C-A,/data4/hfxie/Dataset/Interfaces/6Y3Z/1/A-C-C,12299,6187,6Y3Z
4YK8-1-A-1-5695,4YK8-1-B-2-12743,/data4/hfxie/Dataset/Interfaces/4YK8/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4YK8/1/A-B-B,5695,12743,4YK8
5KP6-1-A-1-10298,5KP6-1-B-2-3019,/data4/hfxie/Dataset/Interfaces/5KP6/1/A-B-A,/data4/hfxie/Dataset/Interfaces/5KP6/1/A-B-B,10298,3019,5KP6
7XA3-1-R-1-4589,7XA3-1-L-2-4362,/data4/hfxie/Dataset/Interfaces/7XA3/1/R-L-R,/data4/hfxie/Dataset/Interfaces/7XA3/1/R-L-L,4589,4362,7XA3
9KKQ-1-A-1-1432,9KKQ-1-H-3-13219,/data4/hfxie/Dataset/Interfaces/9KKQ/1/A-H-A,/data4/hfxie/Dataset/Interfaces/9KKQ/1/A-H-H,1432,13219,9KKQ
9KMN-1-H-3-13219,9KMN-1-L-4-12169,/data4/hfxie/Dataset/Interfaces/9KMN/1/H-L-H,/data4/hfxie/Dataset/Interfaces/9KMN/1/H-L-L,13219,12169,9KMN
9KKQ-1-A-1-1432,9KKQ-1-L-4-12169,/data4/hfxie/Dataset/Interfaces/9KKQ/1/A-L-A,/data4/hfxie/Dataset/Interfaces/9KKQ/1/A-L-L,1432,12169,9KKQ
7A0V-1-A-1-10168,7A0V-1-B-2-4425,/data4/hfxie/Dataset/Interfaces/7A0V/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7A0V/1/A-B-B,10168,4425,7A0V
3QWO-2-A-2-7300,3QWO-2-C-3-9601,/data4/hfxie/Dataset/Interfaces/3QWO/2/A-C-A,/data4/hfxie/Dataset/Interfaces/3QWO/2/A-C-C,7300,9601,3QWO
2J0M-1-A-1-4721,2J0M-1-B-2-575,/data4/hfxie/Dataset/Interfaces/2J0M/1/A-B-A,/data4/hfxie/Dataset/Interfaces/2J0M/1/A-B-B,4721,575,2J0M
6GND-2-C-1-36,6GND-2-D-2-1732,/data4/hfxie/Dataset/Interfaces/6GND/2/C-D-C,/data4/hfxie/Dataset/Interfaces/6GND/2/C-D-D,36,1732,6GND
8PHV-2-C-1-6554,8PHV-2-D-2-11389,/data4/hfxie/Dataset/Interfaces/8PHV/2/C-D-C,/data4/hfxie/Dataset/Interfaces/8PHV/2/C-D-D,6554,11389,8PHV
4ZGN-1-A-1-308,4ZGN-1-B-2-11389,/data4/hfxie/Dataset/Interfaces/4ZGN/1/A-B-A,/data4/hfxie/Dataset/Interfaces/4ZGN/1/A-B-B,308,11389,4ZGN
1IXS-1-A-1-2319,1IXS-1-B-2-3389,/data4/hfxie/Dataset/Interfaces/1IXS/1/A-B-A,/data4/hfxie/Dataset/Interfaces/1IXS/1/A-B-B,2319,3389,1IXS
6M0Q-1-A-1-6621,6M0Q-1-B-2-2522,/data4/hfxie/Dataset/Interfaces/6M0Q/1/A-B-A,/data4/hfxie/Dataset/Interfaces/6M0Q/1/A-B-B,6621,2522,6M0Q
9ETL-1-D-1-4425,9ETL-1-A-2-4679,/data4/hfxie/Dataset/Interfaces/9ETL/1/D-A-D,/data4/hfxie/Dataset/Interfaces/9ETL/1/D-A-A,4425,4679,9ETL
9OAA-1-T-1-11390,9OAA-1-C-2-1804,/data4/hfxie/Dataset/Interfaces/9OAA/1/T-C-T,/data4/hfxie/Dataset/Interfaces/9OAA/1/T-C-C,11390,1804,9OAA
9OAA-1-T-1-11390,9OAA-1-B-3-3903,/data4/hfxie/Dataset/Interfaces/9OAA/1/T-B-T,/data4/hfxie/Dataset/Interfaces/9OAA/1/T-B-B,11390,3903,9OAA
1MR1-2-B-1-3375,1MR1-2-C-2-13220,/data4/hfxie/Dataset/Interfaces/1MR1/2/B-C-B,/data4/hfxie/Dataset/Interfaces/1MR1/2/B-C-C,3375,13220,1MR1
4JD2-1-B-2-6502,4JD2-1-H-8-10300,/data4/hfxie/Dataset/Interfaces/4JD2/1/B-H-B,/data4/hfxie/Dataset/Interfaces/4JD2/1/B-H-H,6502,10300,4JD2
4JD2-1-C-3-3012,4JD2-1-H-8-10300,/data4/hfxie/Dataset/Interfaces/4JD2/1/C-H-C,/data4/hfxie/Dataset/Interfaces/4JD2/1/C-H-H,3012,10300,4JD2
2A0L-1-B-1-6070,2A0L-1-F-3-2222,/data4/hfxie/Dataset/Interfaces/2A0L/1/B-F-B,/data4/hfxie/Dataset/Interfaces/2A0L/1/B-F-F,6070,2222,2A0L
1IB1-2-C-1-135,1IB1-2-G-2-6555,/data4/hfxie/Dataset/Interfaces/1IB1/2/C-G-C,/data4/hfxie/Dataset/Interfaces/1IB1/2/C-G-G,135,6555,1IB1
7AL8-1-T-1-10904,7AL8-1-V-2-12988,/data4/hfxie/Dataset/Interfaces/7AL8/1/T-V-T,/data4/hfxie/Dataset/Interfaces/7AL8/1/T-V-V,10904,12988,7AL8
5EZN-2-B-3-10566,5EZN-2-G-4-1108,/data4/hfxie/Dataset/Interfaces/5EZN/2/B-G-B,/data4/hfxie/Dataset/Interfaces/5EZN/2/B-G-G,10566,1108,5EZN
2V55-2-C-1-37,2V55-2-D-2-8639,/data4/hfxie/Dataset/Interfaces/2V55/2/C-D-C,/data4/hfxie/Dataset/Interfaces/2V55/2/C-D-D,37,8639,2V55
3Q3J-1-A-1-5304,3Q3J-1-B-2-8639,/data4/hfxie/Dataset/Interfaces/3Q3J/1/A-B-A,/data4/hfxie/Dataset/Interfaces/3Q3J/1/A-B-B,5304,8639,3Q3J
3V3K-2-C-1-8102,3V3K-2-D-2-8350,/data4/hfxie/Dataset/Interfaces/3V3K/2/C-D-C,/data4/hfxie/Dataset/Interfaces/3V3K/2/C-D-D,8102,8350,3V3K
1S1Q-2-C-1-12524,1S1Q-2-D-2-7720,/data4/hfxie/Dataset/Interfaces/1S1Q/2/C-D-C,/data4/hfxie/Dataset/Interfaces/1S1Q/2/C-D-D,12524,7720,1S1Q
5ECJ-1-A-1-12528,5ECJ-1-E-2-11309,/data4/hfxie/Dataset/Interfaces/5ECJ/1/A-E-A,/data4/hfxie/Dataset/Interfaces/5ECJ/1/A-E-E,12528,11309,5ECJ
3QML-1-A-1-2434,3QML-1-C-2-13221,/data4/hfxie/Dataset/Interfaces/3QML/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3QML/1/A-C-C,2434,13221,3QML
7CKR-1-A-1-11556,7CKR-1-B-2-6678,/data4/hfxie/Dataset/Interfaces/7CKR/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7CKR/1/A-B-B,11556,6678,7CKR
9L0B-1-A-1-11556,9L0B-1-B-2-4364,/data4/hfxie/Dataset/Interfaces/9L0B/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9L0B/1/A-B-B,11556,4364,9L0B
7WZ6-1-A-1-6556,7WZ6-1-B-2-11392,/data4/hfxie/Dataset/Interfaces/7WZ6/1/A-B-A,/data4/hfxie/Dataset/Interfaces/7WZ6/1/A-B-B,6556,11392,7WZ6
9N1F-1-A-1-9156,9N1F-1-B-2-4737,/data4/hfxie/Dataset/Interfaces/9N1F/1/A-B-A,/data4/hfxie/Dataset/Interfaces/9N1F/1/A-B-B,9156,4737,9N1F
5GUX-2-B-3-11490,5GUX-2-C-4-7641,/data4/hfxie/Dataset/Interfaces/5GUX/2/B-C-B,/data4/hfxie/Dataset/Interfaces/5GUX/2/B-C-C,11490,7641,5GUX
3WFB-1-H-2-6917,3WFB-1-B-3-11490,/data4/hfxie/Dataset/Interfaces/3WFB/1/H-B-H,/data4/hfxie/Dataset/Interfaces/3WFB/1/H-B-B,6917,11490,3WFB
3SJA-1-A-1-650,3SJA-1-C-2-9867,/data4/hfxie/Dataset/Interfaces/3SJA/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3SJA/1/A-C-C,650,9867,3SJA
5VJX-3-G-1-7363,5VJX-3-I-2-8787,/data4/hfxie/Dataset/Interfaces/5VJX/3/G-I-G,/data4/hfxie/Dataset/Interfaces/5VJX/3/G-I-I,7363,8787,5VJX
8CJZ-1-I-1-9604,8CJZ-1-D-3-4256,/data4/hfxie/Dataset/Interfaces/8CJZ/1/I-D-I,/data4/hfxie/Dataset/Interfaces/8CJZ/1/I-D-D,9604,4256,8CJZ
8CJZ-1-g-1-9604,8CJZ-1-h-2-10304,/data4/hfxie/Dataset/Interfaces/8CJZ/1/g-h-g,/data4/hfxie/Dataset/Interfaces/8CJZ/1/g-h-h,9604,10304,8CJZ
1Z0J-1-A-1-12526,1Z0J-1-B-2-2621,/data4/hfxie/Dataset/Interfaces/1Z0J/1/A-B-A,/data4/hfxie/Dataset/Interfaces/1Z0J/1/A-B-B,12526,2621,1Z0J
5F5T-1-A-1-8675,5F5T-1-C-2-6623,/data4/hfxie/Dataset/Interfaces/5F5T/1/A-C-A,/data4/hfxie/Dataset/Interfaces/5F5T/1/A-C-C,8675,6623,5F5T
8J21-1-A-1-4387,8J21-1-D-4-12530,/data4/hfxie/Dataset/Interfaces/8J21/1/A-D-A,/data4/hfxie/Dataset/Interfaces/8J21/1/A-D-D,4387,12530,8J21
3ISM-1-A-1-11941,3ISM-1-C-2-6557,/data4/hfxie/Dataset/Interfaces/3ISM/1/A-C-A,/data4/hfxie/Dataset/Interfaces/3ISM/1/A-C-C,11941,6557,3ISM
7V2W-1-F-1-10169,7V2W-1-H-3-6624,/data4/hfxie/Dataset/Interfaces/7V2W/1/F-H-F,/data4/hfxie/Dataset/Interfaces/7V2W/1/F-H-H,10169,6624,7V2W
7LUV-1-A-1-10169,7LUV-1-C-3-98,/data4/hfxie/Dataset/Interfaces/7LUV/1/A-C-A,/data4/hfxie/Dataset/Interfaces/7LUV/1/A-C-C,10169,98,7LUV
8VQJ-1-B-2-3289,8VQJ-1-F-3-8755,/data4/hfxie/Dataset/Interfaces/8VQJ/1/B-F-B,/data4/hfxie/Dataset/Interfaces/8VQJ/1/B-F-F,3289,8755,8VQJ
2YNM-1-B-1-8755,2YNM-1-C-2-7565,/data4/hfxie/Dataset/Interfaces/2YNM/1/B-C-B,/data4/hfxie/Dataset/Interfaces/2YNM/1/B-C-C,8755,7565,2YNM
8Y6V-1-H-5-4257,8Y6V-1-a-8-10305,/data4/hfxie/Dataset/Interfaces/8Y6V/1/H-a-H,/data4/hfxie/Dataset/Interfaces/8Y6V/1/H-a-a,4257,10305,8Y6V
8Y6V-1-E-3-8351,8Y6V-1-b-8-10305,/data4/hfxie/Dataset/Interfaces/8Y6V/1/E-b-E,/data4/hfxie/Dataset/Interfaces/8Y6V/1/E-b-b,8351,10305,8Y6V
8Y6V-1-A-8-10305,8Y6V-1-C-11-2622,/data4/hfxie/Dataset/Interfaces/8Y6V/1/A-C-A,/data4/hfxie/Dataset/Interfaces/8Y6V/1/A-C-C,10305,2622,8Y6V
8Y6V-1-J-7-8105,8Y6V-1-a-8-10305,/data4/hfxie/Dataset/Interfaces/8Y6V/1/J-a-J,/data4/hfxie/Dataset/Interfaces/8Y6V/1/J-a-a,8105,10305,8Y6V
8Y6V-1-H-5-4257,8Y6V-1-J-7-8105,/data4/hfxie/Dataset/Interfaces/8Y6V/1/H-J-H,/data4/hfxie/Dataset/Interfaces/8Y6V/1/H-J-J,4257,8105,8Y6V
